set contour 
set terminal gif animate 
set out 'anim.gif' 
splot '-' w pm3d 
0.6 1.8 17.4284
0.6 1.9 9.02231
0.6 2 0

0.7 0 0
0.7 0.1 7.28523
0.7 0.2 14.18
0.7 0.3 20.3872
0.7 0.4 25.7383
0.7 0.5 30.1734
0.7 0.6 33.7029
0.7 0.7 36.3713
0.7 0.8 38.232
0.7 0.9 39.3311
0.7 1 39.6986
0.7 1.1 39.3446
0.7 1.2 38.2581
0.7 1.3 36.4079
0.7 1.4 33.7472
0.7 1.5 30.2219
0.7 1.6 25.7867
0.7 1.7 20.4308
0.7 1.8 14.2139
0.7 1.9 7.30457
0.7 2 0

0.8 0 0
0.8 0.1 5.96376
0.8 0.2 11.6622
0.8 0.3 16.8761
0.8 0.4 21.4583
0.8 0.5 25.3308
0.8 0.6 28.4681
0.8 0.7 30.876
0.8 0.8 32.5748
0.8 0.9 33.5864
0.8 1 33.9266
0.8 1.1 33.6007
0.8 1.2 32.6023
0.8 1.3 30.9146
0.8 1.4 28.5148
0.8 1.5 25.3819
0.8 1.6 21.5092
0.8 1.7 16.922
0.8 1.8 11.698
0.8 1.9 5.98412
0.8 2 0

0.9 0 0
0.9 0.1 4.9152
0.9 0.2 9.6414
0.9 0.3 14.0134
0.9 0.4 17.9083
0.9 0.5 21.2473
0.9 0.6 23.989
0.9 0.7 26.118
0.9 0.8 27.634
0.9 0.9 28.5428
0.9 1 28.85
0.9 1.1 28.5574
0.9 1.2 27.6622
0.9 1.3 26.1575
0.9 1.4 24.0369
0.9 1.5 21.2996
0.9 1.6 17.9605
0.9 1.7 14.0605
0.9 1.8 9.67801
0.9 1.9 4.93606
0.9 2 0

1 0 0
1 0.1 4.06338
1 0.2 7.98726
1 0.3 11.6449
1 0.4 14.9349
1 0.5 17.7851
1 0.6 20.1492
1 0.7 22.0015
1 0.8 23.3301
1 0.9 24.1308
1 1 24.4027
1 1.1 24.1454
1 1.2 23.3582
1 1.3 22.041
1 1.4 20.197
1 1.5 17.8373
1 1.6 14.9871
1 1.7 11.6918
1 1.8 8.02383
1 1.9 4.08421
1 2 0

1.1 0 0
1.1 0.1 3.3587
1.1 0.2 6.61182
1.1 0.3 9.6605
1.1 0.4 12.422
1.1 0.5 14.8327
1.1 0.6 16.8474
1.1 0.7 18.4368
1.1 0.8 19.5833
1.1 0.9 20.2772
1.1 1 20.5138
1.1 1.1 20.2914
1.1 1.2 19.6107
1.1 1.3 18.4753
1.1 1.4 16.894
1.1 1.5 14.8835
1.1 1.6 12.4728
1.1 1.7 9.70628
1.1 1.8 6.64745
1.1 1.9 3.37901
1.1 2 0

1.2 0 0
1.2 0.1 2.76701
1.2 0.2 5.45276
1.2 0.3 7.97942
1.2 0.4 10.2796
1.2 0.5 12.299
1.2 0.6 13.9962
1.2 0.7 15.3421
1.2 0.8 16.3172
1.2 0.9 16.9094
1.2 1 17.112
1.2 1.1 16.9229
1.2 1.2 16.3432
1.2 1.3 15.3787
1.2 1.4 14.0405
1.2 1.5 12.3473
1.2 1.6 10.3279
1.2 1.7 8.02291
1.2 1.8 5.48661
1.2 1.9 2.7863
1.2 2 0

1.3 0 0
1.3 0.1 2.26356
1.3 0.2 4.46402
1.3 0.3 6.53991
1.3 0.4 8.43669
1.3 0.5 10.1088
1.3 0.6 11.5201
1.3 0.7 12.6437
1.3 0.8 13.4604
1.3 0.9 13.9577
1.3 1 14.1285
1.3 1.1 13.9702
1.3 1.2 13.4844
1.3 1.3 12.6774
1.3 1.4 11.561
1.3 1.5 10.1535
1.3 1.6 8.48129
1.3 1.7 6.58011
1.3 1.8 4.49532
1.3 1.9 2.28139
1.3 2 0

1.4 0 0
1.4 0.1 1.82956
1.4 0.2 3.61013
1.4 0.3 5.29328
1.4 0.4 6.83533
1.4 0.5 8.19887
1.4 0.6 9.35337
1.4 0.7 10.2752
1.4 0.8 10.9469
1.4 0.9 11.3568
1.4 1 11.498
1.4 1.1 11.368
1.4 1.2 10.9684
1.4 1.3 10.3054
1.4 1.4 9.39001
1.4 1.5 8.23892
1.4 1.6 6.87529
1.4 1.7 5.3293
1.4 1.8 3.63817
1.4 1.9 1.84554
1.4 2 0

1.5 0 0
1.5 0.1 1.45019
1.5 0.2 2.86272
1.5 0.3 4.19991
1.5 0.4 5.4274
1.5 0.5 6.51521
1.5 0.6 7.43837
1.5 0.7 8.17707
1.5 0.8 8.71641
1.5 0.9 9.04608
1.5 1 9.15994
1.5 1.1 9.05573
1.5 1.2 8.73498
1.5 1.3 8.20317
1.5 1.4 7.46998
1.5 1.5 6.54975
1.5 1.6 5.46187
1.5 1.7 4.23099
1.5 1.8 2.8869
1.5 1.9 1.46397
1.5 2 0

1.6 0 0
1.6 0.1 1.11329
1.6 0.2 2.19831
1.6 0.3 3.22654
1.6 0.4 4.17173
1.6 0.5 5.01071
1.6 0.6 5.7239
1.6 0.7 6.29549
1.6 0.8 6.71341
1.6 0.9 6.96919
1.6 1 7.05771
1.6 1.1 6.9771
1.6 1.2 6.72865
1.6 1.3 6.31691
1.6 1.4 5.74984
1.6 1.5 5.03906
1.6 1.6 4.20002
1.6 1.7 3.25204
1.6 1.8 2.21815
1.6 1.9 1.1246
1.6 2 0

1.7 0 0
1.7 0.1 0.808509
1.7 0.2 1.59681
1.7 0.3 2.34441
1.7 0.4 3.0323
1.7 0.5 3.64358
1.7 0.6 4.16382
1.7 0.7 4.58123
1.7 0.8 4.88673
1.7 0.9 5.07388
1.7 1 5.13875
1.7 1.1 5.07991
1.7 1.2 4.89835
1.7 1.3 4.59756
1.7 1.4 4.18359
1.7 1.5 3.66519
1.7 1.6 3.05387
1.7 1.7 2.36385
1.7 1.8 1.61195
1.7 1.9 0.817132
1.7 2 0

1.8 0 0
1.8 0.1 0.52677
1.8 0.2 1.04052
1.8 0.3 1.52797
1.8 0.4 1.97677
1.8 0.5 2.37589
1.8 0.6 2.71582
1.8 0.7 2.98877
1.8 0.8 3.18867
1.8 0.9 3.3112
1.8 1 3.35372
1.8 1.1 3.31525
1.8 1.2 3.19648
1.8 1.3 2.99974
1.8 1.4 2.72911
1.8 1.5 2.39041
1.8 1.6 1.99127
1.8 1.7 1.54103
1.8 1.8 1.05069
1.8 1.9 0.532566
1.8 2 0

1.9 0 0
1.9 0.1 0.259837
1.9 0.2 0.513288
1.9 0.3 0.753829
1.9 0.4 0.975379
1.9 0.5 1.17248
1.9 0.6 1.34043
1.9 0.7 1.47533
1.9 0.8 1.57417
1.9 0.9 1.63478
1.9 1 1.65582
1.9 1.1 1.6368
1.9 1.2 1.57808
1.9 1.3 1.48082
1.9 1.4 1.34707
1.9 1.5 1.17974
1.9 1.6 0.982626
1.9 1.7 0.760363
1.9 1.8 0.518373
1.9 1.9 0.262735
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 49.7077
0.1 0.2 69.1773
0.1 0.3 78.1698
0.1 0.4 82.9437
0.1 0.5 85.7472
0.1 0.6 87.4985
0.1 0.7 88.618
0.1 0.8 89.3154
0.1 0.9 89.6994
0.1 1 89.8229
0.1 1.1 89.7019
0.1 1.2 89.3202
0.1 1.3 88.6248
0.1 1.4 87.5067
0.1 1.5 85.7562
0.1 1.6 82.9526
0.1 1.7 78.1779
0.1 1.8 69.1836
0.1 1.9 49.7113
0.1 2 0

0.2 0 0
0.2 0.1 29.6553
0.2 0.2 48.8345
0.2 0.3 60.5625
0.2 0.4 67.8628
0.2 0.5 72.5526
0.2 0.6 75.6355
0.2 0.7 77.6652
0.2 0.8 78.9516
0.2 0.9 79.6668
0.2 1 79.898
0.2 1.1 79.6717
0.2 1.2 78.961
0.2 1.3 77.6784
0.2 1.4 75.6515
0.2 1.5 72.5701
0.2 1.6 67.8803
0.2 1.7 60.5782
0.2 1.8 48.8468
0.2 1.9 29.6623
0.2 2 0

0.3 0 0
0.3 0.1 20.082
0.3 0.2 35.9481
0.3 0.3 47.3895
0.3 0.4 55.4009
0.3 0.5 60.9745
0.3 0.6 64.8364
0.3 0.7 67.4674
0.3 0.8 69.1712
0.3 0.9 70.1307
0.3 1 70.4428
0.3 1.1 70.1377
0.3 1.2 69.1849
0.3 1.3 67.4866
0.3 1.4 64.8597
0.3 1.5 61
0.3 1.6 55.4263
0.3 1.7 47.4124
0.3 1.8 35.9659
0.3 1.9 20.0921
0.3 2 0

0.4 0 0
0.4 0.1 14.7286
0.4 0.2 27.4931
0.4 0.3 37.6559
0.4 0.4 45.3882
0.4 0.5 51.1215
0.4 0.6 55.283
0.4 0.7 58.2124
0.4 0.8 60.1516
0.4 0.9 61.2584
0.4 1 61.6211
0.4 1.1 61.2675
0.4 1.2 60.169
0.4 1.3 58.2369
0.4 1.4 55.3128
0.4 1.5 51.1539
0.4 1.6 45.4206
0.4 1.7 37.6851
0.4 1.8 27.5159
0.4 1.9 14.7416
0.4 2 0

0.5 0 0
0.5 0.1 11.3444
0.5 0.2 21.6483
0.5 0.3 30.3641
0.5 0.4 37.3886
0.5 0.5 42.8563
0.5 0.6 46.98
0.5 0.7 49.9668
0.5 0.8 51.9843
0.5 0.9 53.1508
0.5 1 53.5357
0.5 1.1 53.1616
0.5 1.2 52.005
0.5 1.3 49.9959
0.5 1.4 47.0152
0.5 1.5 42.8948
0.5 1.6 37.4271
0.5 1.7 30.3988
0.5 1.8 21.6753
0.5 1.9 11.3598
0.5 2 0

0.6 0 0
0.6 0.1 9.00669
0.6 0.2 17.4014
0.6 0.3 24.7767
0.6 0.4 30.962
0.6 0.5 35.9539
0.6 0.6 39.8345
0.6 0.7 42.7129
0.6 0.8 44.6913
0.6 0.9 45.8484
0.6 1 46.2328
0.6 1.1 45.8605
0.6 1.2 44.7147
0.6 1.3 42.7458
0.6 1.4 39.8744
0.6 1.5 35.9974
0.6 1.6 31.0055
0.6 1.7 24.8159
0.6 1.8 17.4318
0.6 1.9 9.02405
0.6 2 0

0.7 0 0
0.7 0.1 7.28761
0.7 0.2 14.1846
0.7 0.3 20.3939
0.7 0.4 25.7469
0.7 0.5 30.1836
0.7 0.6 33.7144
0.7 0.7 36.3839
0.7 0.8 38.2453
0.7 0.9 39.3447
0.7 1 39.7122
0.7 1.1 39.3579
0.7 1.2 38.2707
0.7 1.3 36.4196
0.7 1.4 33.7577
0.7 1.5 30.2309
0.7 1.6 25.7941
0.7 1.7 20.4365
0.7 1.8 14.2177
0.7 1.9 7.30647
0.7 2 0

0.8 0 0
0.8 0.1 5.96626
0.8 0.2 11.6671
0.8 0.3 16.8832
0.8 0.4 21.4673
0.8 0.5 25.3416
0.8 0.6 28.4803
0.8 0.7 30.8892
0.8 0.8 32.5887
0.8 0.9 33.6007
0.8 1 33.9409
0.8 1.1 33.6146
0.8 1.2 32.6155
0.8 1.3 30.9269
0.8 1.4 28.5258
0.8 1.5 25.3914
0.8 1.6 21.517
0.8 1.7 16.928
0.8 1.8 11.702
0.8 1.9 5.98612
0.8 2 0

0.9 0 0
0.9 0.1 4.91776
0.9 0.2 9.64639
0.9 0.3 14.0207
0.9 0.4 17.9176
0.9 0.5 21.2583
0.9 0.6 24.0014
0.9 0.7 26.1316
0.9 0.8 27.6483
0.9 0.9 28.5574
0.9 1 28.8646
0.9 1.1 28.5717
0.9 1.2 27.6757
0.9 1.3 26.1701
0.9 1.4 24.0481
0.9 1.5 21.3093
0.9 1.6 17.9685
0.9 1.7 14.0666
0.9 1.8 9.68211
0.9 1.9 4.93811
0.9 2 0

1 0 0
1 0.1 4.06593
1 0.2 7.99225
1 0.3 11.6521
1 0.4 14.9442
1 0.5 17.7961
1 0.6 20.1616
1 0.7 22.015
1 0.8 23.3444
1 0.9 24.1454
1 1 24.4173
1 1.1 24.1597
1 1.2 23.3718
1 1.3 22.0535
1 1.4 20.2082
1 1.5 17.847
1 1.6 14.995
1 1.7 11.6979
1 1.8 8.02793
1 1.9 4.08626
1 2 0

1.1 0 0
1.1 0.1 3.36119
1.1 0.2 6.61667
1.1 0.3 9.66754
1.1 0.4 12.431
1.1 0.5 14.8434
1.1 0.6 16.8595
1.1 0.7 18.45
1.1 0.8 19.5972
1.1 0.9 20.2914
1.1 1 20.5281
1.1 1.1 20.3053
1.1 1.2 19.6239
1.1 1.3 18.4875
1.1 1.4 16.9049
1.1 1.5 14.893
1.1 1.6 12.4806
1.1 1.7 9.71221
1.1 1.8 6.65144
1.1 1.9 3.381
1.1 2 0

1.2 0 0
1.2 0.1 2.76938
1.2 0.2 5.45737
1.2 0.3 7.98611
1.2 0.4 10.2882
1.2 0.5 12.3091
1.2 0.6 14.0077
1.2 0.7 15.3546
1.2 0.8 16.3304
1.2 0.9 16.9229
1.2 1 17.1256
1.2 1.1 16.9361
1.2 1.2 16.3558
1.2 1.3 15.3903
1.2 1.4 14.0509
1.2 1.5 12.3563
1.2 1.6 10.3353
1.2 1.7 8.02855
1.2 1.8 5.4904
1.2 1.9 2.7882
1.2 2 0

1.3 0 0
1.3 0.1 2.26574
1.3 0.2 4.46829
1.3 0.3 6.54609
1.3 0.4 8.4446
1.3 0.5 10.1182
1.3 0.6 11.5307
1.3 0.7 12.6552
1.3 0.8 13.4726
1.3 0.9 13.9702
1.3 1 14.141
1.3 1.1 13.9824
1.3 1.2 13.496
1.3 1.3 12.6882
1.3 1.4 11.5706
1.3 1.5 10.1618
1.3 1.6 8.48812
1.3 1.7 6.58532
1.3 1.8 4.49882
1.3 1.9 2.28314
1.3 2 0

1.4 0 0
1.4 0.1 1.83152
1.4 0.2 3.61395
1.4 0.3 5.29882
1.4 0.4 6.84242
1.4 0.5 8.20729
1.4 0.6 9.36289
1.4 0.7 10.2855
1.4 0.8 10.9578
1.4 0.9 11.368
1.4 1 11.5092
1.4 1.1 11.3789
1.4 1.2 10.9788
1.4 1.3 10.315
1.4 1.4 9.39865
1.4 1.5 8.24637
1.4 1.6 6.88142
1.4 1.7 5.33397
1.4 1.8 3.64131
1.4 1.9 1.84711
1.4 2 0

1.5 0 0
1.5 0.1 1.45188
1.5 0.2 2.86601
1.5 0.3 4.20469
1.5 0.4 5.43351
1.5 0.5 6.52247
1.5 0.6 7.44658
1.5 0.7 8.186
1.5 0.8 8.72583
1.5 0.9 9.05575
1.5 1 9.16961
1.5 1.1 9.06516
1.5 1.2 8.74395
1.5 1.3 8.21147
1.5 1.4 7.47743
1.5 1.5 6.55618
1.5 1.6 5.46715
1.5 1.7 4.23502
1.5 1.8 2.88961
1.5 1.9 1.46533
1.5 2 0

1.6 0 0
1.6 0.1 1.11467
1.6 0.2 2.20101
1.6 0.3 3.23046
1.6 0.4 4.17675
1.6 0.5 5.01668
1.6 0.6 5.73064
1.6 0.7 6.30282
1.6 0.8 6.72114
1.6 0.9 6.97712
1.6 1 7.06565
1.6 1.1 6.98484
1.6 1.2 6.73601
1.6 1.3 6.32372
1.6 1.4 5.75595
1.6 1.5 5.04434
1.6 1.6 4.20435
1.6 1.7 3.25534
1.6 1.8 2.22038
1.6 1.9 1.12571
1.6 2 0

1.7 0 0
1.7 0.1 0.809565
1.7 0.2 1.59888
1.7 0.3 2.3474
1.7 0.4 3.03612
1.7 0.5 3.64813
1.7 0.6 4.16895
1.7 0.7 4.58682
1.7 0.8 4.89263
1.7 0.9 5.07992
1.7 1 5.1448
1.7 1.1 5.08581
1.7 1.2 4.90397
1.7 1.3 4.60276
1.7 1.4 4.18825
1.7 1.5 3.66922
1.7 1.6 3.05717
1.7 1.7 2.36637
1.7 1.8 1.61364
1.7 1.9 0.817979
1.7 2 0

1.8 0 0
1.8 0.1 0.52748
1.8 0.2 1.0419
1.8 0.3 1.52998
1.8 0.4 1.97934
1.8 0.5 2.37894
1.8 0.6 2.71927
1.8 0.7 2.99252
1.8 0.8 3.19263
1.8 0.9 3.31526
1.8 1 3.35778
1.8 1.1 3.31922
1.8 1.2 3.20025
1.8 1.3 3.00324
1.8 1.4 2.73224
1.8 1.5 2.39312
1.8 1.6 1.99349
1.8 1.7 1.54273
1.8 1.8 1.05183
1.8 1.9 0.533135
1.8 2 0

1.9 0 0
1.9 0.1 0.260192
1.9 0.2 0.513981
1.9 0.3 0.754834
1.9 0.4 0.976664
1.9 0.5 1.17401
1.9 0.6 1.34215
1.9 0.7 1.47721
1.9 0.8 1.57616
1.9 0.9 1.63681
1.9 1 1.65785
1.9 1.1 1.63879
1.9 1.2 1.57997
1.9 1.3 1.48257
1.9 1.4 1.34864
1.9 1.5 1.1811
1.9 1.6 0.983737
1.9 1.7 0.76121
1.9 1.8 0.518943
1.9 1.9 0.26302
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 49.7081
0.1 0.2 69.1781
0.1 0.3 78.1711
0.1 0.4 82.9453
0.1 0.5 85.7491
0.1 0.6 87.5006
0.1 0.7 88.6203
0.1 0.8 89.3178
0.1 0.9 89.7019
0.1 1 89.8255
0.1 1.1 89.7043
0.1 1.2 89.3225
0.1 1.3 88.6269
0.1 1.4 87.5086
0.1 1.5 85.7578
0.1 1.6 82.954
0.1 1.7 78.179
0.1 1.8 69.1843
0.1 1.9 49.7116
0.1 2 0

0.2 0 0
0.2 0.1 29.6562
0.2 0.2 48.8362
0.2 0.3 60.5649
0.2 0.4 67.8659
0.2 0.5 72.5562
0.2 0.6 75.6396
0.2 0.7 77.6697
0.2 0.8 78.9564
0.2 0.9 79.6717
0.2 1 79.9029
0.2 1.1 79.6765
0.2 1.2 78.9656
0.2 1.3 77.6826
0.2 1.4 75.6553
0.2 1.5 72.5733
0.2 1.6 67.883
0.2 1.7 60.5803
0.2 1.8 48.8482
0.2 1.9 29.663
0.2 2 0

0.3 0 0
0.3 0.1 20.0832
0.3 0.2 35.9505
0.3 0.3 47.3931
0.3 0.4 55.4054
0.3 0.5 60.9799
0.3 0.6 64.8425
0.3 0.7 67.4739
0.3 0.8 69.1781
0.3 0.9 70.1378
0.3 1 70.4499
0.3 1.1 70.1447
0.3 1.2 69.1915
0.3 1.3 67.4927
0.3 1.4 64.8652
0.3 1.5 61.0047
0.3 1.6 55.4302
0.3 1.7 47.4154
0.3 1.8 35.9679
0.3 1.9 20.0931
0.3 2 0

0.4 0 0
0.4 0.1 14.7302
0.4 0.2 27.4962
0.4 0.3 37.6604
0.4 0.4 45.394
0.4 0.5 51.1283
0.4 0.6 55.2908
0.4 0.7 58.2208
0.4 0.8 60.1604
0.4 0.9 61.2675
0.4 1 61.6302
0.4 1.1 61.2764
0.4 1.2 60.1774
0.4 1.3 58.2447
0.4 1.4 55.3198
0.4 1.5 51.16
0.4 1.6 45.4256
0.4 1.7 37.6889
0.4 1.8 27.5184
0.4 1.9 14.7428
0.4 2 0

0.5 0 0
0.5 0.1 11.3463
0.5 0.2 21.652
0.5 0.3 30.3694
0.5 0.4 37.3954
0.5 0.5 42.8644
0.5 0.6 46.9891
0.5 0.7 49.9768
0.5 0.8 51.9948
0.5 0.9 53.1616
0.5 1 53.5465
0.5 1.1 53.1721
0.5 1.2 52.015
0.5 1.3 50.0052
0.5 1.4 47.0235
0.5 1.5 42.902
0.5 1.6 37.433
0.5 1.7 30.4033
0.5 1.8 21.6783
0.5 1.9 11.3613
0.5 2 0

0.6 0 0
0.6 0.1 9.00882
0.6 0.2 17.4055
0.6 0.3 24.7827
0.6 0.4 30.9698
0.6 0.5 35.9631
0.6 0.6 39.8449
0.6 0.7 42.7242
0.6 0.8 44.7032
0.6 0.9 45.8606
0.6 1 46.2449
0.6 1.1 45.8724
0.6 1.2 44.726
0.6 1.3 42.7563
0.6 1.4 39.8837
0.6 1.5 36.0055
0.6 1.6 31.0121
0.6 1.7 24.8209
0.6 1.8 17.4353
0.6 1.9 9.02576
0.6 2 0

0.7 0 0
0.7 0.1 7.28992
0.7 0.2 14.1891
0.7 0.3 20.4005
0.7 0.4 25.7553
0.7 0.5 30.1936
0.7 0.6 33.7256
0.7 0.7 36.3961
0.7 0.8 38.2582
0.7 0.9 39.3579
0.7 1 39.7254
0.7 1.1 39.3708
0.7 1.2 38.283
0.7 1.3 36.4309
0.7 1.4 33.7679
0.7 1.5 30.2397
0.7 1.6 25.8013
0.7 1.7 20.442
0.7 1.8 14.2214
0.7 1.9 7.30832
0.7 2 0

0.8 0 0
0.8 0.1 5.96869
0.8 0.2 11.6718
0.8 0.3 16.8901
0.8 0.4 21.4761
0.8 0.5 25.3521
0.8 0.6 28.4921
0.8 0.7 30.9021
0.8 0.8 32.6023
0.8 0.9 33.6146
0.8 1 33.9548
0.8 1.1 33.6282
0.8 1.2 32.6284
0.8 1.3 30.9388
0.8 1.4 28.5365
0.8 1.5 25.4006
0.8 1.6 21.5246
0.8 1.7 16.9338
0.8 1.8 11.7059
0.8 1.9 5.98807
0.8 2 0

0.9 0 0
0.9 0.1 4.92025
0.9 0.2 9.65126
0.9 0.3 14.0277
0.9 0.4 17.9266
0.9 0.5 21.2691
0.9 0.6 24.0136
0.9 0.7 26.1448
0.9 0.8 27.6622
0.9 0.9 28.5717
0.9 1 28.8789
0.9 1.1 28.5856
0.9 1.2 27.689
0.9 1.3 26.1824
0.9 1.4 24.0591
0.9 1.5 21.3188
0.9 1.6 17.9763
0.9 1.7 14.0725
0.9 1.8 9.6861
0.9 1.9 4.94011
0.9 2 0

1 0 0
1 0.1 4.06842
1 0.2 7.99711
1 0.3 11.6591
1 0.4 14.9532
1 0.5 17.8068
1 0.6 20.1737
1 0.7 22.0282
1 0.8 23.3583
1 0.9 24.1597
1 1 24.4316
1 1.1 24.1736
1 1.2 23.385
1 1.3 22.0658
1 1.4 20.2192
1 1.5 17.8565
1 1.6 15.0028
1 1.7 11.7039
1 1.8 8.03192
1 1.9 4.08826
1 2 0

1.1 0 0
1.1 0.1 3.36362
1.1 0.2 6.62141
1.1 0.3 9.67442
1.1 0.4 12.4398
1.1 0.5 14.8538
1.1 0.6 16.8713
1.1 0.7 18.4628
1.1 0.8 19.6107
1.1 0.9 20.3053
1.1 1 20.5419
1.1 1.1 20.3189
1.1 1.2 19.6368
1.1 1.3 18.4994
1.1 1.4 16.9156
1.1 1.5 14.9023
1.1 1.6 12.4881
1.1 1.7 9.718
1.1 1.8 6.65533
1.1 1.9 3.38295
1.1 2 0

1.2 0 0
1.2 0.1 2.77168
1.2 0.2 5.46187
1.2 0.3 7.99264
1.2 0.4 10.2965
1.2 0.5 12.3191
1.2 0.6 14.0189
1.2 0.7 15.3669
1.2 0.8 16.3433
1.2 0.9 16.9361
1.2 1 17.1388
1.2 1.1 16.9489
1.2 1.2 16.368
1.2 1.3 15.4016
1.2 1.4 14.0611
1.2 1.5 12.3651
1.2 1.6 10.3425
1.2 1.7 8.03405
1.2 1.8 5.4941
1.2 1.9 2.79005
1.2 2 0

1.3 0 0
1.3 0.1 2.26787
1.3 0.2 4.47245
1.3 0.3 6.55213
1.3 0.4 8.45232
1.3 0.5 10.1274
1.3 0.6 11.5411
1.3 0.7 12.6665
1.3 0.8 13.4844
1.3 0.9 13.9824
1.3 1 14.1532
1.3 1.1 13.9943
1.3 1.2 13.5073
1.3 1.3 12.6987
1.3 1.4 11.58
1.3 1.5 10.1699
1.3 1.6 8.49478
1.3 1.7 6.59041
1.3 1.8 4.50224
1.3 1.9 2.28485
1.3 2 0

1.4 0 0
1.4 0.1 1.83343
1.4 0.2 3.61768
1.4 0.3 5.30423
1.4 0.4 6.84934
1.4 0.5 8.21551
1.4 0.6 9.37218
1.4 0.7 10.2956
1.4 0.8 10.9685
1.4 0.9 11.379
1.4 1 11.5202
1.4 1.1 11.3896
1.4 1.2 10.989
1.4 1.3 10.3244
1.4 1.4 9.40707
1.4 1.5 8.25364
1.4 1.6 6.88739
1.4 1.7 5.33853
1.4 1.8 3.64437
1.4 1.9 1.84864
1.4 2 0

1.5 0 0
1.5 0.1 1.45353
1.5 0.2 2.86923
1.5 0.3 4.20936
1.5 0.4 5.43948
1.5 0.5 6.52956
1.5 0.6 7.4546
1.5 0.7 8.19472
1.5 0.8 8.73502
1.5 0.9 9.06518
1.5 1 9.17904
1.5 1.1 9.07436
1.5 1.2 8.75271
1.5 1.3 8.21957
1.5 1.4 7.48469
1.5 1.5 6.56246
1.5 1.6 5.4723
1.5 1.7 4.23895
1.5 1.8 2.89226
1.5 1.9 1.46665
1.5 2 0

1.6 0 0
1.6 0.1 1.11603
1.6 0.2 2.20365
1.6 0.3 3.23429
1.6 0.4 4.18164
1.6 0.5 5.02249
1.6 0.6 5.73722
1.6 0.7 6.30997
1.6 0.8 6.72869
1.6 0.9 6.98486
1.6 1 7.07339
1.6 1.1 6.99239
1.6 1.2 6.7432
1.6 1.3 6.33037
1.6 1.4 5.76191
1.6 1.5 5.04948
1.6 1.6 4.20857
1.6 1.7 3.25857
1.6 1.8 2.22254
1.6 1.9 1.12679
1.6 2 0

1.7 0 0
1.7 0.1 0.810595
1.7 0.2 1.60089
1.7 0.3 2.35032
1.7 0.4 3.03986
1.7 0.5 3.65256
1.7 0.6 4.17397
1.7 0.7 4.59227
1.7 0.8 4.89838
1.7 0.9 5.08583
1.7 1 5.1507
1.7 1.1 5.09157
1.7 1.2 4.90944
1.7 1.3 4.60783
1.7 1.4 4.1928
1.7 1.5 3.67314
1.7 1.6 3.06039
1.7 1.7 2.36883
1.7 1.8 1.6153
1.7 1.9 0.818806
1.7 2 0

1.8 0 0
1.8 0.1 0.528172
1.8 0.2 1.04325
1.8 0.3 1.53194
1.8 0.4 1.98185
1.8 0.5 2.38192
1.8 0.6 2.72264
1.8 0.7 2.99619
1.8 0.8 3.1965
1.8 0.9 3.31923
1.8 1 3.36175
1.8 1.1 3.32309
1.8 1.2 3.20393
1.8 1.3 3.00664
1.8 1.4 2.7353
1.8 1.5 2.39576
1.8 1.6 1.99565
1.8 1.7 1.54438
1.8 1.8 1.05294
1.8 1.9 0.533691
1.8 2 0

1.9 0 0
1.9 0.1 0.260538
1.9 0.2 0.514656
1.9 0.3 0.755814
1.9 0.4 0.977918
1.9 0.5 1.1755
1.9 0.6 1.34384
1.9 0.7 1.47905
1.9 0.8 1.57809
1.9 0.9 1.63879
1.9 1 1.65983
1.9 1.1 1.64072
1.9 1.2 1.58181
1.9 1.3 1.48427
1.9 1.4 1.35017
1.9 1.5 1.18242
1.9 1.6 0.98482
1.9 1.7 0.762036
1.9 1.8 0.519499
1.9 1.9 0.263297
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
